Time,output
750,1148.47
751,1203.7
752,1222.79
753,1274.26
754,1337.69
755,1325.94
756,1338.92
757,1282.87
758,1252.51
759,1240.16
800,1203.34
801,1241.66
802,1255.03
803,1351
804,1456.82
805,1508.56
806,1552.91
807,1579.03
808,1566.06
809,1542.81
810,1488.43
811,1412.16
812,1375.91
813,1368.44
814,1358.8
815,1351.41
816,1337.07
817,1313.7
818,1286.89
819,1265.02
820,1235.87
821,1208.76
822,1189.82
823,1194.35
824,1203.86
825,1206.73
826,1157.3
827,1129.56
828,1130.44
829,1177.96
830,1252.1
831,1358.85
832,1507.21
833,1660.66
834,1731.67
835,1699.54
836,1629.03
837,1745.12
838,1797.12
839,1893.47
840,2061.97
841,2063.49
842,2104.6
843,2173.92
844,2374.4
845,2459.96
846,2470.93
847,2127.81
848,2042.69
849,1961.33
850,1917.9
851,1922.07
852,2056.55
853,2166.59
854,2071.49
855,2234.25
856,2100.01
857,2040.62
858,1862.06
859,1744.76
900,1710.49
901,1703.04
902,1736.99
903,1740.8
904,1746.18
905,1796.51
906,1864.72
907,1874.73
908,1963.49
909,1953.27
910,1994.32
911,1962.27
912,1925.78
913,1808.39
914,1661.57
915,1584.8
916,1631.63
917,1447.32
918,1461.9
919,1615.83
920,1678.45
921,1793.14
922,1683.97
923,1620.32
924,1624.14
925,1558.8
926,1533.99
927,1574.43
928,1556.68
929,1551.86
930,1556.56
931,1553.49
932,1584.23
933,1684.66
934,1773.08
935,1755.67
936,1801.19
937,1704.48
938,1619.72
939,1571.92
940,1535.39
941,1489.43
942,1487.17
943,1434.33
944,1429.59
945,1425.88
946,1437.63
947,1474.95
948,1574.69
949,1712.27
950,1885.32
951,1904.34
952,1800.78
953,1775.68
954,1800.49
955,1827.01
956,1874.95
957,1947.61
958,1973.42
959,1923.23
1000,1931.96
1001,1892.11
1002,1906.43
1003,1886.85
1004,1758.27
1005,1714.52
1006,1719.17
1007,1729.07
1008,1785.62
1009,1800.49
1010,1795.21
1011,1779.91
1012,1768.12
1013,1773.01
1014,1838.67
1015,1840.53
1016,1839.45
1017,1833.05
1018,1869.59
1019,1850.66
1020,1821.87
1021,1846.59
1022,1819.89
1023,1871.86
1024,1977.4
1025,2246.87
1026,2125.91
1027,1955.21
1028,2135.88
1029,2690.61
1030,1997.97
1031,1813.07
1032,1802.64
1033,1844.31
1034,1858.51
1035,1941.3
1036,2053.26
1037,2154.59
1038,2381.82
1039,2372.98
1040,2442.83
1041,2271.88
1042,2168.88
1043,1923.44
1044,1749.16
1045,1692.64
1046,1672.25
1047,1677.59
1048,1769.33
1049,1881.06
1050,2214.81
1051,2668.07
1052,2653.44
1053,3001.39
1054,2715.66
1055,2621.51
1056,3022.69
1057,2760.55
1058,3670.28
1059,3662.15
1100,3778.37
1101,3832.21
1102,3861.53
1103,3979.22
1104,3854.44
1105,3761.96
1106,3723.84
1107,3621.91
1108,3670.04
1109,2947.03
1110,2663.07
1111,2768.87
1112,3465.91
1113,3523.6
1114,3505.04
1115,3417.59
1116,3218.37
1117,3153.08
1118,3269.23
1119,3428.55
1120,3384.64
1121,3274.73
1122,3454.39
1123,3444.26
1124,3440.18
1125,3426.98
1126,3483.49
1127,2701.97
1128,2521.73
1129,2281.74
1130,2136.22
1131,2787.5
1132,3188.69
1133,2232.46
1134,2017.1
1135,2152.11
1136,2310.83
1137,3306.25
1138,3984.79
1139,4015.32
1140,4095.48
1141,4081.88
1142,4287.79
1143,4399.07
1144,4113.63
1145,4274.02
1146,4273.14
1147,4298.32
1148,4198.43
1149,3946.89
1150,3990.2
1151,4037.61
1152,4125.62
1153,3957.09
1154,3857.27
1155,3084.09
1156,2868.84
1157,3391.05
1158,3275.64
1159,3975.99
1200,3895.13
1201,3660.94
1202,3446.02
1203,2920.1
1204,3058.14
1205,2938.03
1206,2661.02
1207,2494.59
1208,2267.13
1209,2398.69
1210,2857.19
1211,3005.41
1212,2568.92
1213,2692
1214,2927.98
1215,2763.16
1216,3005.92
1217,4012.1
1218,3524.56
1219,2936.51
1220,2977.16
1221,2832.22
1222,2434.44
1223,2292.86
1224,2540.52
1225,3007.78
1226,3265.46
1227,3039.32
1228,3178.58
1229,2789.81
1230,2624.45
1231,2601.98
1232,2764.94
1233,3289.62
1234,3439.96
1235,2557.29
1236,2595.2
1237,3041.06
1238,3265.47
1239,3867.48
1240,3943.52
1241,4344.49
1242,4411.81
1243,4302.53
1244,4246.52
1245,4230.7
1246,4261.74
1247,4334.12
1248,4144.65
1249,4277.72
1250,4189.84
1251,3630.58
1252,3543.14
1253,3515.22
1254,3456.24
1255,3577.17
1256,4314.07
1257,4213
1258,4012.22
1259,3767.94
400,1.48
401,1.49
402,1.48
403,1.48
404,1.48
405,1.49
406,1.5
407,1.5
408,1.5
409,1.49
410,1.49
411,1.49
412,1.49
413,1.49
414,1.49
415,1.49
416,1.5
417,1.47
418,1.49
419,1.49
420,1.49
421,1.48
422,1.49
423,1.5
424,1.49
425,1.49
426,1.49
427,1.5
428,1.48
429,1.49
430,1.48
431,1.49
432,1.49
433,1.5
434,1.48
435,1.49
436,1.48
437,1.49
438,1.49
439,1.48
440,1.48
441,1.48
442,1.5
443,1.5
444,1.5
445,1.49
446,1.49
447,1.49
448,1.48
449,1.49
450,1.49
451,1.48
452,1.47
453,1.49
454,1.46
455,1.45
456,1.46
457,1.44
458,1.47
459,1.46
500,1.46
501,1.45
502,1.46
503,1.46
504,1.49
505,1.61
506,1.73
507,2.07
508,2.41
509,3.12
510,3.85
511,4.6
512,5.41
513,6.24
514,6.81
515,8.11
516,8.65
517,9.9
518,11.14
519,12.21
520,12.88
521,13.9
522,14.22
523,15.45
524,15.63
525,16.78
526,17.9
527,18.74
528,18.89
529,19.26
530,19.42
531,19.58
532,19.68
533,38.25
534,38.69
535,39.3
536,48.54
537,48.99
538,57.71
539,57.11
540,56.12
541,60.71
542,58.94
543,58.42
544,57.05
545,54.57
546,53.97
547,51.46
548,50.69
549,50.09
550,49.89
551,44.82
552,45.57
553,47.86
554,49.87
555,56.33
556,52.63
557,61.83
558,61.97
559,60.69
600,52.87
601,50.64
602,40.19
603,34.71
604,30.53
605,44.64
606,47.35
607,61.96
608,66.21
609,69.86
610,73.81
611,76.13
612,78.48
613,86.25
614,90.99
615,95.84
616,101.38
617,107.34
618,113.83
619,121.08
620,128.34
621,135.61
622,141.56
623,146.48
624,149.48
625,151.31
626,154.42
627,158.52
628,164.17
629,168.16
630,173.62
631,178.77
632,183.37
633,187.26
634,194.57
635,199.14
636,207.65
637,215.26
638,225.48
639,231.53
640,237.55
641,244.36
642,250.75
643,253.77
644,255.57
645,261.16
646,270.15
647,282.51
648,295.1
649,312.66
650,329.25
651,340.72
652,353.28
653,366.57
654,379.25
655,393.2
656,404.38
657,414.93
658,425.96
659,443.72
700,462.18
701,472.37
702,477.8
703,483.22
704,490.92
705,499.43
706,504.95
707,502.84
708,501.49
709,496.51
710,492.56
711,491.78
712,495.43
713,511.39
714,534.3
715,554.21
716,577.27
717,599.93
718,599.34
719,609.63
720,614.59
721,611.81
722,627.6
723,668.13
724,822.99
725,1064.21
726,868.34
727,839.58
728,830.26
729,809.01
730,766.66
731,772.62
732,747.69
733,734.88
734,735.44
735,769.44
736,795.97
737,803.17
738,788.63
739,764.58
740,748.79
741,739.7
742,750.01
743,762.8
744,779.55
745,793.66
746,817.26
747,844.38
748,863.33
749,883.74
750,924.63
751,992.43
752,1073.06
753,1206.68
754,1262.91
755,1337.69
756,1404.71
757,1589.77
758,1548.25
759,1440.08
800,1333.78
801,1394.66
802,1345.98
803,1322.61
804,1231.25
805,1299.21
806,1324.32
807,1429.03
808,1612.95
809,1439.05
810,1420.91
811,1821.04
812,2013.88
813,1724.24
814,1777.86
815,1801.59
816,1795.29
817,1546.58
818,1512.68
819,1521.22
820,1463.41
821,1420.81
822,1408.92
823,1358.6
824,1340.03
825,1309.69
826,1323.23
827,1348.59
828,1376.66
829,1432.33
830,1423.56
831,1390.15
832,1379.27
833,1359.7
834,1348.1
835,1326.44
836,1318.8
837,1341.21
838,1396.4
839,1456.94
840,1503.37
841,1594.14
842,1618.51
843,1574.42
844,1571.45
845,1551.94
846,1545.68
847,1515.12
848,1474.74
849,1428.89
850,1390.21
851,1366.74
852,1358.44
853,1381.89
854,1437.29
855,1537.21
856,1601.57
857,1680.21
858,1779.23
859,1868.54
900,2004.64
901,1967.85
902,1856.07
903,1718.17
904,1594.27
905,1543.29
906,1560.37
907,1556.11
908,1528.12
909,1483.22
910,1505.4
911,1597.69
912,1712.67
913,1918.1
914,2124.92
915,2371.55
916,1880.45
917,1601.49
918,1548.41
919,1623.08
920,1763.16
921,1926.92
922,2076.54
923,2188.26
924,2023.61
925,1952.07
926,1851.06
927,1851.65
928,1837.01
929,1774.29
930,1724.31
931,1703.89
932,1725.59
933,1792.77
934,1823.96
935,1909.44
936,1984.96
937,2028.5
938,2036.74
939,2003.25
940,2020.49
941,2063.44
942,2146.43
943,2251.43
944,2289.47
945,2133.94
946,2173.15
947,2131.82
948,1994.58
949,1966.22
950,1851.97
951,1700.89
952,1621.96
953,1598.25
954,1563.33
955,1600.93
956,1663.01
957,1665.79
958,1633.47
959,1601.89
1000,1580.73
1001,1565.7
1002,1544.86
1003,1578.06
1004,1667.96
1005,1785.53
1006,1941.43
1007,2480.63
1008,2628.97
1009,2885.52
1010,2322.83
1011,1953.2
1012,1800.58
1013,1710.96
1014,1690.3
1015,1695.14
1016,1724.68
1017,1790.74
1018,1761.56
1019,1747.26
1020,1719.22
1021,1703.73
1022,1624.8
1023,1610.56
1024,1610.69
1025,1612.41
1026,1539.72
1027,1510.52
1028,1491.02
1029,1524.35
1030,1600.34
1031,1732.13
1032,1890.39
1033,2014.05
1034,2173.29
1035,2397.04
1036,2359.52
1037,2194.78
1038,2241.7
1039,2193.38
1040,2223.25
1041,2574.41
1042,2476.44
1043,2119.27
1044,1948.9
1045,1970.57
1046,1918.66
1047,1755.78
1048,1585.46
1049,1504.92
1050,1454.72
1051,1435.69
1052,1436.86
1053,1406.16
1054,1379.75
1055,1361.97
1056,1382.34
1057,1361.37
1058,1394.39
1059,1460.85
1100,1746.65
1101,1948.43
1102,2083.93
1103,1959.06
1104,2054.86
1105,2208.19
1106,2817.22
1107,2632.44
1108,1817.07
1109,1361.49
1110,1241.71
1111,1175.28
1112,1124.13
1113,1108.66
1114,1099.06
1115,1101.79
1116,1119.42
1117,1139.71
1118,1181.88
1119,1233.91
1120,1272.03
1121,1292.08
1122,1188.42
1123,1102.75
1124,1041.57
1125,995.43
1126,954.88
1127,919.88
1128,902.09
1129,887.1
1130,856.66
1131,820.8
1132,789.76
1133,770.92
1134,742.49
1135,710.14
1136,676.9
1137,651.44
1138,639.75
1139,656.27
1140,731.85
1141,831.12
1142,952.6
1143,1052.68
1144,1147.8
1145,1246.83
1146,1379.19
1147,1543.08
1148,1772.59
1149,1753.74
1150,1747.02
1151,1705.21
1152,1837.61
1153,1883.33
1154,2253.67
1155,2176.24
1156,2260
1157,2504.48
1158,2689.41
1159,2977.61
1200,3136.79
1201,3011.91
1202,3074.43
1203,3108.71
1204,3030.97
1205,2682.88
1206,2093.07
1207,1787.39
1208,2010.17
1209,2116.02
1210,2278.6
1211,2318.34
1212,2521.72
1213,2710.09
1214,3060.5
1215,3053.56
1216,2889.19
1217,2457.2
1218,2087.06
1219,1983.06
1220,1974.73
1221,1912.81
1222,1820.11
1223,1719.61
1224,1690.07
1225,1675.02
1226,1689.56
1227,1830.78
1228,2053.13
1229,2264.28
1230,2276.83
1231,2112.48
1232,1980.82
1233,1907.8
1234,1920.5
1235,1878.29
1236,1883.25
1237,1885.84
1238,1831.53
1239,1773.72
1240,1736.45
1241,1725.49
1242,1712.41
1243,1705.8
1244,1672.74
1245,1626.56
1246,1394.07
1247,1195.99
1248,1092.97
1249,985.93
1250,921.73
1251,889.36
1252,967.46
1253,1123.16
1254,1103.28
1255,1106.13
1256,1110.64
1257,1188.14
1258,1351.88
1259,1457.82
400,1.49
401,1.49
402,1.48
403,1.48
404,1.5
405,1.48
406,1.49
407,1.49
408,1.48
409,1.48
410,1.48
411,1.48
412,1.49
413,1.47
414,1.48
415,1.49
416,1.48
417,1.48
418,1.47
419,1.48
420,1.48
421,1.48
422,1.48
423,1.48
424,1.49
425,1.49
426,1.47
427,1.48
428,1.48
429,1.49
430,1.48
431,1.48
432,1.48
433,1.48
434,1.48
435,1.49
436,1.49
437,1.48
438,1.5
439,1.48
440,1.48
441,1.48
442,1.48
443,1.5
444,1.49
445,1.49
446,1.48
447,1.48
448,1.49
449,1.47
450,1.47
451,1.48
452,1.44
453,1.45
454,1.46
455,1.8
456,1.68
457,2.16
458,2.77
459,3.41
500,4.18
501,5.09
502,6.07
503,7.06
504,8.46
505,9.97
506,11.39
507,12.38
508,13.37
509,14.24
510,15.35
511,16.24
512,17.39
513,18.62
514,19.68
515,20.51
516,21.67
517,23.21
518,25.11
519,26.43
520,28
521,63.56
522,99.34
523,129.24
524,135.88
525,155.2
526,168.46
527,180.58
528,189.43
529,196.11
530,202.26
531,210.79
532,222.85
533,235.15
534,245.26
535,257.65
536,274.42
537,288.62
538,302.94
539,318.22
540,330.47
541,341.99
542,348.36
543,354.6
544,366.31
545,379.05
546,393.66
547,412.49
548,432.45
549,450.26
550,466.44
551,481.41
552,495.54
553,509.38
554,523.64
555,535.54
556,548.35
557,562.58
558,579.82
559,603.04
600,624.14
601,642.11
602,660.31
603,685.45
604,717.32
605,741.05
606,751.35
607,758.94
608,771.76
609,787.5
610,804.44
611,819.61
612,830.95
613,845.85
614,859.05
615,872.84
616,890.37
617,910.17
618,939.11
619,965.89
620,990.76
621,1011.37
622,1028.18
623,1045.31
624,1062.43
625,1069.17
626,1079.79
627,1106.3
628,1119.8
629,1140.14
630,1095.47
631,1288.71
632,1387.84
633,1429.11
634,885.89
635,818.71
636,922.29
637,1189.56
638,1409.71
639,1537.88
640,1486.57
641,1422.9
642,1414.27
643,1432.09
644,1433.41
645,1437.25
646,1448.55
647,1469.96
648,1490.61
649,1511.04
650,1522.19
651,1542.86
652,1562.11
653,1577.13
654,1597.73
655,1626.69
656,1598.1
657,1659.69
658,1696.33
659,1711.66
700,1728.73
701,1763.63
702,1774.33
703,1787.79
704,1801.42
705,1823.82
706,1836.12
707,1857.71
708,1775.38
709,1716.47
710,1619.47
711,1961.09
712,1790.47
713,1847.51
714,1880.36
715,1275.98
716,1116.25
717,1192.34
718,1503.25
719,1950.75
720,2352.35
721,2370.75
722,2344.11
723,2147.01
724,1988.79
725,1597.41
726,1157.13
727,1514.8
728,1936.58
729,1514.81
730,1442.97
731,2294.06
732,1720.67
733,1593.82
734,1969.32
735,1749.35
736,1811.39
737,2394.41
738,2611.67
739,2182.01
740,1848.17
741,1612.24
742,1374.1
743,1337.76
744,2461.18
745,2762.74
746,2444.4
747,2756.32
748,2337.04
749,2677.28
750,1894.62
751,1303.52
752,1289.82
753,1468.08
754,2226.84
755,2327.45
756,1519.78
757,1674.01
758,2017.48
759,2501.19
800,2915.05
801,2543.17
802,2615.04
803,2536.64
804,2585.05
805,1724.33
806,1253.27
807,1555.31
808,2001
809,2223.91
810,2530.53
811,2480.13
812,2191.73
813,1892.52
814,1437.5
815,1531.98
816,1317.88
817,1673.22
818,1894.62
819,2267.37
820,1964.37
821,1224.05
822,1148.38
823,1744.98
824,2648.4
825,2163.32
826,2430.87
827,1995.54
828,1696.3
829,1340.97
830,1289.68
831,1331
832,1353.02
833,1680.24
834,2311.17
835,2196.81
836,1824.32
837,1589.61
838,1522.24
839,1621.69
840,1581.62
841,1557.42
842,1684.45
843,1767.34
844,1697.6
845,2571.72
846,2623.63
847,2506.45
848,2531.95
849,2347.54
850,2424.9
851,3333.96
852,2769.77
853,2346.64
854,2333.98
855,2012.4
856,1995.15
857,2124.12
858,3096.63
859,2790.21
900,2420.5
901,1452.72
902,1392.42
903,1555.94
904,1290.83
905,1186.84
906,1106.97
907,1120.08
908,1276.17
909,1369.78
910,1638.78
911,1535.11
912,1460.24
913,1430.14
914,1986.9
915,2425.36
916,1339.25
917,1242.86
918,1708.84
919,1568.05
920,1433.98
921,1645.27
922,2365.16
923,1648.76
924,1636.59
925,1717.89
926,2228.06
927,2045.05
928,3326.29
929,3555.37
930,3370.87
931,3004.74
932,3651.49
933,3497.73
934,3243.15
935,3460.83
936,3326.8
937,3069.85
938,3337.71
939,2797.81
940,1574.43
941,2172.13
942,2159.56
943,1730.52
944,2359.85
945,1507.75
946,1788.23
947,3585.9
948,3765.43
949,4022.62
950,4159.59
951,4183.48
952,4128.55
953,3527.61
954,4048.02
955,2650.69
956,2890.2
957,3668.02
958,3784.79
959,3714.97
1000,3795.2
1001,3961.01
1002,3847.8
1003,3809.27
1004,3475.83
1005,3064.45
1006,3594.71
1007,2271.84
1008,2905.18
1009,2111.29
1010,1958.52
1011,1577.95
1012,1465.75
1013,1432.9
1014,1470.39
1015,2816.42
1016,3558.26
1017,3547.48
1018,3514.95
1019,3447.78
1020,2120.15
1021,2482.3
1022,2951.42
1023,2112.48
1024,1449.13
1025,2124.48
1026,3464.27
1027,3623.45
1028,3634.68
1029,3617.91
1030,3325.3
1031,3627.76
1032,3363.06
1033,2496.38
1034,2351.12
1035,3239.15
1036,3359.6
1037,3625.18
1038,2462.19
1039,2170.32
1040,1464.55
1041,1622.96
1042,2306.69
1043,3407.82
1044,2586.32
1045,2004.83
1046,1931.58
1047,2035.68
1048,1870.93
1049,1850.83
1050,2344.1
1051,2396.63
1052,2777.27
1053,2944.19
1054,2809.45
1055,3604.81
1056,3975.49
1057,3939.52
1058,3900.49
1059,3970.89
1100,4240.41
1101,4305.6
1102,4191.5
1103,4115.8
1104,4054.27
1105,4285.3
1106,4241.29
1107,4582.93
1108,4526.33
1109,4040.1
1110,4002.65
1111,4123.62
1112,4056.04
1113,3968.47
1114,3517.78
1115,2051.99
1116,2253.55
1117,2413.51
1118,2771.31
1119,2179.62
1120,2838.93
1121,3758.12
1122,4129.54
1123,4402.1
1124,4345.39
1125,2923.62
1126,2977.17
1127,3138.56
1128,4187.91
1129,4579.17
1130,4480.35
1131,3984.63
1132,4181.42
1133,3138.15
1134,3865.98
1135,4538.13
1136,4386.56
1137,4073.61
1138,4204.26
1139,3707.76
1140,4215.09
1141,4466.49
1142,4460.48
1143,4490.62
1144,4462.91
1145,4495.86
1146,4543.39
1147,4425.9
1148,4495.92
1149,4386.9
1150,4403.94
1151,4406.79
1152,4215.79
1153,4578.13
1154,4024.39
1155,3956.96
1156,3973.86
1157,4334.4
1158,4129.5
1159,3975.16
1200,4290.28
1201,4487.47
1202,4405.93
1203,4539.36
1204,4508.79
1205,4527.26
1206,4538.4
1207,4387.9
1208,4355.79
1209,4282.67
1210,4481.3
1211,3884.82
1212,3707.15
1213,4154.29
1214,4372.05
1215,4403.57
1216,4530.47
1217,4463.04
1218,4378.04
1219,4397.65
1220,4361.82
1221,4401.41
1222,4381.8
1223,4092.03
1224,4141.61
1225,4183.2
1226,4351.83
1227,4542.89
1228,4560.09
1229,4549.36
1230,4481.18
1231,4411.13
1232,4420.74
1233,4371.99
1234,4454.46
1235,4214.7
1236,4061.76
1237,4155.66
1238,4132.98
1239,4360.27
1240,4554.78
1241,3059.27
1242,2572.07
1243,2270.1
1244,2375.4
1245,2678.62
1246,2756.06
1247,2600.24
1248,2886.1
1249,3835.46
1250,3920.94
1251,4119.6
1252,2633.76
1253,2365.25
1254,2882.7
1255,4402.98
1256,4595.39
1257,4599
1258,3860.35
1259,3722.17
400,1.48
401,1.49
402,1.49
403,1.49
404,1.48
405,1.49
406,1.48
407,1.48
408,1.49
409,1.48
410,1.48
411,1.48
412,1.49
413,1.48
414,1.49
415,1.49
416,1.48
417,1.47
418,1.47
419,1.48
420,1.47
421,1.47
422,1.5
423,1.47
424,1.48
425,1.48
426,1.48
427,1.49
428,1.48
429,1.48
430,1.47
431,1.49
432,1.48
433,1.49
434,1.49
435,1.48
436,1.49
437,1.49
438,1.49
439,1.49
440,1.48
441,1.48
442,1.49
443,1.49
444,1.47
445,1.49
446,1.48
447,1.48
448,1.45
449,1.45
450,1.48
451,1.44
452,1.44
453,1.5
454,1.47
455,1.49
456,1.88
457,1.62
458,2.65
459,2.25
500,2.6
501,3.13
502,3.76
503,4.5
504,5.18
505,5.51
506,6.64
507,6.91
508,7.41
509,8.19
510,8.98
511,9.48
512,10.48
513,11.08
514,12.25
515,12.78
516,13.29
517,13.55
518,14.22
519,14.87
520,62.43
521,125.56
522,137.9
523,169
524,187.38
525,212.9
526,249.86
527,268.56
528,282.4
529,296.38
530,309.44
531,322.05
532,330.61
533,341.87
534,354.47
535,363.47
536,372.69
537,381.32
538,388.16
539,397.27
540,400.31
541,404.97
542,414
543,428.47
544,458.19
545,495.82
546,521.76
547,537.54
548,556.86
549,567.9
550,586.25
551,601.28
552,609.53
553,615.28
554,633.5
555,655.06
556,673.98
557,693.84
558,709.76
559,729.14
600,736.85
601,742.71
602,744.63
603,756.13
604,771.02
605,794.3
606,830.07
607,866.49
608,889.67
609,901.02
610,719.51
611,834.08
612,971.05
613,611.71
614,654.47
615,536.27
616,469.51
617,445.9
618,461.49
619,561.12
620,554.78
621,517.61
622,847.52
623,896.62
624,901.22
625,1284.6
626,1298.68
627,1039.46
628,627.99
629,939.31
630,766.89
631,1096.5
632,1333.14
633,1342.95
634,1322.11
635,1304.32
636,1299.84
637,1302.75
638,1261.58
639,1339.58
640,992.47
641,713.27
642,1327.29
643,1044.32
644,860.42
645,722.99
646,882.88
647,470.31
648,440.27
649,465.25
650,612.61
651,711.79
652,817.67
653,1035.7
654,1604.07
655,1053.49
656,1224.42
657,1070.99
658,1059.43
659,1094.16
700,1255.63
701,1349.87
702,1570.83
703,1459.91
704,1302.15
705,1218
706,1161.17
707,1134.47
708,1141.46
709,1161.29
710,1253.39
711,1237.31
712,1300.08
713,1370.85
714,1399.39
715,1326.47
716,1330.75
717,1318.3
718,1392.52
719,1599.37
720,1566.97
721,1549.28
722,1818.12
723,2422.53
724,2633.41
725,1838.57
726,1381.16
727,1492.09
728,1724.41
729,2035.78
730,2412.94
731,3022.68
732,2963.58
733,2840.41
734,2746.88
735,2702.51
736,2650.81
737,2706.98
738,2707.69
739,2761.96
740,2711.08
741,2744.21
742,2800.98
743,2343.24
744,2178.6
745,2857.79
746,3297.42
747,3062.88
748,3333.15
749,3259.76
750,2824.99
751,2484.89
752,2276.58
753,1891.27
754,1500.19
755,1497.74
756,2229.47
757,2208.58
758,2583
759,3010.5
800,2874.25
801,2472.28
802,1836.61
803,1770.49
804,1745.17
805,1775.58
806,2563.9
807,2508.09
808,2114.38
809,1959.29
810,1960.81
811,2051.74
812,1798.61
813,1670.28
814,1729.89
815,1645.2
816,1708.68
817,1631.54
818,1405.46
819,1339.97
820,1427.37
821,1556.04
822,1709.94
823,1987.27
824,2000.45
825,2244.98
826,2160.13
827,1940.69
828,1724.83
829,1500.11
830,1436.44
831,1507.22
832,1616.31
833,1565.13
834,1636.12
835,1674.21
836,1590.15
837,2194.66
838,2148.63
839,2829.81
840,2661.87
841,1697.35
842,1952.7
843,2795.53
844,3042.6
845,2403.64
846,1932.42
847,1865.08
848,1300.58
849,1588.46
850,1545.19
851,2064.34
852,1482.14
853,1419.53
854,1541.97
855,2544.55
856,2103.07
857,1505.75
858,1750.07
859,2793.99
900,2292.48
901,2329.05
902,1757.2
903,1420.12
904,1931.84
905,1945.33
906,1602.33
907,1550.09
908,1506.71
909,1464.83
910,1648.34
911,1801.03
912,1865.71
913,1906.96
914,1751.65
915,1662.9
916,1553.09
917,1446.37
918,1361.7
919,1325
920,1290.33
921,1278.64
922,1322.82
923,1416.09
924,1577.78
925,1746.95
926,2109.88
927,2473.56
928,2839.86
929,3540.43
930,4289.97
931,3881.75
932,1533.03
933,1172.34
934,1055.92
935,994.09
936,1038.53
937,1100.55
938,1256.11
939,1367.51
940,1432.32
941,1668.93
942,2141.72
943,1693.45
944,1477.6
945,1970.14
946,1965.41
947,1501.29
948,1489.4
949,1646.12
950,1109.43
951,1109.04
952,1160.52
953,1254.34
954,1508.85
955,1682.18
956,1791.01
957,1870.03
958,1901.23
959,3099.34
1000,3090.97
1001,2363.69
1002,2446.46
1003,2387.24
1004,2347.99
1005,2617.82
1006,2592.86
1007,1987.13
1008,1527.98
1009,1901.33
1010,2924.49
1011,3576.57
1012,3514.56
1013,2217.84
1014,1343.32
1015,1340.49
1016,1239.54
1017,2090.99
1018,3406.34
1019,3583.47
1020,3608.39
1021,3591.13
1022,3626.58
1023,3639.68
1024,3616.18
1025,3635.43
1026,3656.94
1027,3674.86
1028,3703.53
1029,3743.57
1030,3804.19
1031,3822.99
1032,3884.49
1033,3900.82
1034,3886.52
1035,3229.92
1036,2654.66
1037,1862.61
1038,2115.53
1039,3342.86
1040,2557.69
1041,1375.29
1042,1452.95
1043,1646.36
1044,2665.11
1045,3690.31
1046,3159.42
1047,2314.66
1048,1951.03
1049,2007.5
1050,1981.72
1051,2480.53
1052,2885.25
1053,2941.68
1054,2968.15
1055,3165.62
1056,3351.32
1057,3283.47
1058,2417.07
1059,2079.3
1100,2063.19
1101,2117.15
1102,2207.93
1103,2300.05
1104,2348.77
1105,2395.04
1106,2521.03
1107,2698.49
1108,2888.59
1109,2738.7
1110,2737.8
1111,2754.87
1112,2783.56
1113,2850.07
1114,3470.59
1115,3931.73
1116,4039.54
1117,3822.46
1118,4074.35
1119,3715.74
1120,3382.31
1121,3181.74
1122,3165.49
1123,3365.79
1124,3238.71
1125,3008.66
1126,2962.88
1127,2506.76
1128,2452.69
1129,2290.48
1130,2315.66
1131,2429.65
1132,2904.28
1133,3020.88
1134,2692.89
1135,2541.24
1136,2338.74
1137,2293.02
1138,2301.21
1139,2381
1140,2888.47
1141,3069.21
1142,2949.65
1143,2913.06
1144,2949.38
1145,3253.02
1146,3024.33
1147,3057.6
1148,2898.17
1149,2857.12
1150,2984.17
1151,3414.71
1152,3244.98
1153,3099.53
1154,3008.69
1155,2855.4
1156,2923.02
1157,3021.21
1158,2949.59
1159,3046.48
1200,2977.85
1201,3278.04
1202,3459.6
1203,3278.6
1204,2583.86
1205,2337.68
1206,2654.71
1207,3088.09
1208,2693.95
1209,2512.21
1210,2011.58
1211,1851.24
1212,1830.87
1213,1829.34
1214,1902.57
1215,1998.76
1216,2339
1217,2110.18
1218,2538.17
1219,2116.62
1220,1846.43
1221,1898.45
1222,2113.5
1223,2193.48
1224,2360.27
1225,3071.38
1226,3877.67
1227,3712.18
1228,3415.5
1229,2696.05
1230,2672.61
1231,2886.73
1232,2921.62
1233,3150.27
1234,2790.62
1235,3438.93
1236,3966.7
1237,3889.17
1238,3648.52
1239,3719.28
1240,3749.85
1241,4044.03
1242,4005.63
1243,3751.33
1244,3695.45
1245,3935.68
1246,3619.72
1247,3313.14
1248,2961.33
1249,2064.87
1250,1474.01
1251,1287.53
1252,1196.34
1253,1150.07
1254,1137.73
1255,1119.7
1256,1116.18
1257,1133.87
1258,1159.96
1259,1207.35
400,1.48
401,1.49
402,1.48
403,1.47
404,1.47
405,1.5
406,1.48
407,1.49
408,1.48
409,1.48
410,1.5
411,1.48
412,1.48
413,1.49
414,1.48
415,1.48
416,1.49
417,1.47
418,1.5
419,1.48
420,1.47
421,1.47
422,1.48
423,1.47
424,1.46
425,1.48
426,1.48
427,1.45
428,1.47
429,1.48
430,1.48
431,1.46
432,1.48
433,1.48
434,1.49
435,1.48
436,1.47
437,1.48
438,1.48
439,1.47
440,1.48
441,1.47
442,1.48
443,1.48
444,1.48
445,1.47
446,1.48
447,1.45
448,1.47
449,1.44
450,1.62
451,1.41
452,1.43
453,1.44
454,1.46
455,1.46
456,1.46
457,1.61
