,Time,Actual,predicted
2393,1429,2251.73,2168.7848804923306
2394,1824,14.74,56.928007366461316
2395,1317,3882.46,2767.589867302704
2396,1324,3968.28,2730.164555627056
2397,1336,3813.16,2666.006878468801
2398,1512,1810.54,1725.027613481072
2399,1435,3130.96,2136.706041913204
2400,1419,3808.97,2222.2496114575424
2401,1838,0.09,-17.92261598483492
2402,1506,2802.97,1757.1064520601994
2403,1839,0.46,-23.26908908135556
2404,1809,46.71,137.12510381428
2405,1449,480.31,2061.855418561907
2406,1707,377.4,682.4653596594417
2407,1524,3265.68,1660.869936322818
2408,1635,88.92,1067.411422608966
2409,1351,3847.27,2585.809782020983
2410,1406,2604.91,2291.753761712318
2411,1359,552.11,2543.0379972488136
2412,1347,238.74,2607.1956744070685
2413,1501,3692.21,1783.8388175428054
2414,1319,4306.14,2756.896921109662
2415,1332,4057.7,2687.3927708548863
2416,1502,2782.78,1778.4923444462838
2417,1302,4386.79,2847.786963750522
2418,1614,592.42,1179.6873576359121
2419,1311,1087.94,2799.6687058818306
2420,1711,116.01,661.0794672733555
2421,1515,915.67,1708.9881941915091
2422,1511,699.29,1730.3740865775935
2423,1751,56.19,447.22054341250805
2424,1711,1112.88,661.0794672733555
2425,1427,793.55,2179.4778266853737
2426,1503,295.54,1773.1458713497632
2427,1615,1000.39,1174.3408845393897
2428,1712,280.11,655.7329941768348
2429,1450,3437.23,2056.508945465386
2430,1556,2748.07,1489.7827972341402
2431,1522,3250.93,1671.56288251586
2432,1627,2322.5,1110.1832073811365
2433,1522,3050.74,1671.56288251586
2434,1718,303.56,623.6541555977074
2435,1616,482.61,1168.994411442869
2436,1843,1.67,-44.65498146743994
2437,1650,164.82,987.2143261611491
2438,1318,950.16,2762.2433942061825
2439,1630,1082.63,1094.1437880915728
2440,1458,786.22,2013.7371606932165
2441,1344,4128.32,2623.2350936966322
2442,1548,1178.08,1532.554582006309
2443,1602,592.11,1243.8450347941653
2444,1520,1982.4,1682.2558287089032
2445,1329,909.91,2703.43219014445
2446,1714,158.51,645.0400479837917
2447,1421,3587.96,2211.5566652645
2448,1733,154.52,543.4570591498905
2449,1846,0.14,-60.69440075700368
2450,1653,175.08,971.1749068715853
2451,1509,2705.5,1741.0670327706357
2452,1728,1078.35,570.1894246324955
2453,1608,2436.86,1211.7661962150378
2454,1440,3121.32,2109.973676430598
2455,1855,0.18,-108.8126586256949
2456,1312,3380.12,2794.32223278531
2457,1656,400.62,955.1354875820216
2458,1333,1634.14,2682.0462977583647
2459,1519,600.71,1687.6023018054238
2460,1759,57.8,404.4487586403393
2461,1529,726.2,1634.137570840212
2462,1305,1940.92,2831.747544460958
2463,1629,2328.08,1099.4902611880934
2464,1834,48.8,3.463276401249459
2465,1441,887.95,2104.6272033340765
2466,1342,4164.77,2633.9280398896744
2467,1659,1237.19,939.0960682924579
2468,1707,1133.04,682.4653596594417
2469,1511,769.46,1730.3740865775935
2470,1736,618.49,527.4176398603267
2471,1844,1.01,-50.0014545639624
2472,1820,1.28,78.31389975254751
2473,1656,1872.87,955.1354875820216
2474,1634,1598.76,1072.7578957054884
2475,1844,0.12,-50.0014545639624
2476,1650,276.22,987.2143261611491
2477,1453,981.37,2040.4695261758225
2478,1820,2.23,78.31389975254751
2479,1849,0.19,-76.73382004656742
2480,1422,2292.91,2206.2101921679796
2481,1456,93.9,2024.4301068862587
2482,1629,1696.26,1099.4902611880934
2483,1317,3760.27,2767.589867302704
2484,1651,647.01,981.8678530646266
2485,1327,2183.21,2714.125136337492
2486,1316,4106.55,2772.9363403992247
2487,1608,362.74,1211.7661962150378
2488,1548,2753.47,1532.554582006309
2489,1813,94.28,115.73921142819563
2490,1300,1115.76,2858.479909943564
2491,1710,1187.59,666.4259403698779
2492,1307,93.91,2821.054598267916
2493,1410,3147.75,2270.3678693262336
2494,1608,596.7,1211.7661962150378
2495,1427,128.56,2179.4778266853737
2496,1509,44.1,1741.0670327706357
2497,1849,0.12,-76.73382004656742
2498,1806,127.31,153.16452310384375
2499,1521,2642.4,1676.9093556123817
2500,1538,2781.42,1586.0193129715208
2501,1553,2125.71,1505.822216523704
2502,1648,166.84,997.9072723541904
2503,1637,433.59,1056.7184764159247
2504,1459,349.79,2008.390687596695
2505,1747,13.77,468.60643579859425
2506,1353,283.42,2575.116835827941
2507,1441,355.35,2104.6272033340765
2508,1456,3648.86,2024.4301068862587
2509,1827,4.09,40.88858807689758
2510,1724,140.18,591.5753170185799
2511,1810,135.87,131.77863071775937
2512,1630,1663.99,1094.1437880915728
2513,1610,554.78,1201.0732500219965
2514,1349,1048.88,2596.5027282140254
2515,1834,0.08,3.463276401249459
2516,1741,253.22,500.6852743777199
2517,1536,2412.5,1596.7122591645639
2518,1308,4351.84,2815.7081251713944
2519,1843,0.24,-44.65498146743994
2520,1830,4.0,24.849168787335657
2521,1628,2287.89,1104.836734284614
2522,1750,637.42,452.5670165090305
2523,1813,44.25,115.73921142819563
2524,1307,3848.83,2821.054598267916
2525,1645,179.33,1013.9466916437541
2526,1521,2525.84,1676.9093556123817
2527,1748,233.11,463.2599627020718
2528,1623,1117.17,1131.569099767221
2529,1456,861.41,2024.4301068862587
2530,1725,1086.06,586.2288439220592
2531,1446,924.29,2077.8948378514706
2532,1706,1378.32,687.8118327559623
2533,1626,902.04,1115.5296804776572
2534,1304,87.31,2837.0940175574797
2535,1506,2841.98,1757.1064520601994
2536,1538,167.8,1586.0193129715208
2537,1711,1493.09,661.0794672733555
2538,1525,2863.81,1655.5234632262973
2539,1300,4407.91,2858.479909943564
2540,1850,0.16,-82.08029314308806
2541,1827,16.07,40.88858807689758
2542,1706,93.05,687.8118327559623
2543,1704,1444.23,698.5047789490036
2544,1547,296.27,1537.9010551028314
2545,1545,350.41,1548.5940012958727
2546,1612,240.31,1190.3803038289534
2547,1811,220.16,126.43215762123691
2548,1718,425.0,623.6541555977074
2549,1803,163.5,169.2039423934075
2550,1815,95.15,105.04626523515253
2551,1626,2514.42,1115.5296804776572
2552,1820,193.99,78.31389975254751
2553,1829,1.48,30.195641883856297
2554,1409,4394.79,2275.7143424227543
2555,1306,1751.2,2826.4010713644366
2556,1802,55.78,174.55041548992813
2557,1621,253.64,1142.2620459602622
2558,1348,4005.99,2601.849201310547
2559,1433,3727.72,2147.398988106246
2560,1734,117.12,538.110586053368
2561,1828,120.47,35.54211498037694
2562,1543,236.74,1559.2869474889158
2563,1329,1860.78,2703.43219014445
2564,1453,743.56,2040.4695261758225
2565,1836,0.1,-7.229669791791821
2566,1324,2356.41,2730.164555627056
2567,1412,3425.16,2259.6749231331914
2568,1736,177.07,527.4176398603267
2569,1509,2014.06,1741.0670327706357
2570,1320,2712.77,2751.5504480131403
2571,1822,129.63,67.62095355950441
2572,1855,0.05,-108.8126586256949
2573,1732,508.92,548.8035322464111
2574,1319,4352.02,2756.896921109662
2575,1346,3866.44,2612.542147503589
2576,1324,2316.94,2730.164555627056
2577,1743,314.78,489.9923281846786
2578,1756,180.35,420.48817792990303
2579,1612,517.43,1190.3803038289534
2580,1738,86.94,516.7246936672836
2581,1517,1804.2,1698.295247998466
2582,1521,3086.1,1676.9093556123817
2583,1848,3.87,-71.38734695004678
2584,1752,107.1,441.8740703159874
2585,1316,1376.3,2772.9363403992247
2586,1837,0.98,-12.57614288831428
2587,1736,493.47,527.4176398603267
2588,1332,250.77,2687.3927708548863
2589,1616,598.06,1168.994411442869
2590,1654,715.03,965.8284337750647
2591,1512,2292.63,1725.027613481072
2592,1608,2005.88,1211.7661962150378
2593,1428,786.21,2174.131353588852
2594,1843,0.19,-44.65498146743994
2595,1629,1655.38,1099.4902611880934
2596,1847,1.02,-66.04087385352614
2597,1735,828.43,532.7641129568474
2598,1453,2908.5,2040.4695261758225
2599,1816,172.85,99.69979213863189
2600,1613,2855.82,1185.0338307324328
2601,1417,3894.98,2232.9425576505855
2602,1649,263.11,992.5607992576697
2603,1430,431.61,2163.43840739581
2604,1506,2647.95,1757.1064520601994
2605,1719,762.03,618.3076825011867
2606,1757,180.09,415.1417048333824
2607,1556,721.07,1489.7827972341402
2608,1622,1761.88,1136.9155728637415
2609,1322,4292.3,2740.857501820098
2610,1808,17.4,142.47157691080065
2611,1428,830.46,2174.131353588852
2612,1504,290.91,1767.7993982532416
2613,1410,966.57,2270.3678693262336
2614,1353,462.29,2575.116835827941
2615,1716,206.68,634.3471017907505
2616,1717,996.73,629.0006286942298
2617,1512,3217.89,1725.027613481072
2618,1554,2388.51,1500.4757434271833
2619,1728,123.13,570.1894246324955
2620,1827,0.15,40.88858807689758
2621,1315,396.78,2778.2828134957463
2622,1800,106.99,185.24336168297123
2623,1352,3801.08,2580.4633089244626
2624,1840,0.14,-28.6155621778762
2625,1701,188.45,714.5441982385673
2626,1452,112.32,2045.815999272344
2627,1710,810.14,666.4259403698779
2628,1744,247.68,484.64585508815617
2629,1900,0.15,-349.40394796914734
2630,1850,0.09,-82.08029314308806
2631,1840,0.15,-28.6155621778762
2632,1522,716.69,1671.56288251586
2633,1608,515.99,1211.7661962150378
2634,1813,265.48,115.73921142819563
2635,1500,809.28,1789.185290639327
2636,1709,3.73,671.7724134663986
2637,1609,2132.57,1206.4197231185171
2638,1300,3330.27,2858.479909943564
2639,1358,4143.58,2548.384470345335
2640,1343,4143.12,2628.581566793153
2641,1323,1117.34,2735.5110287235766
2642,1838,0.07,-17.92261598483492
2643,1859,0.08,-130.19855101177927
2644,1525,972.83,1655.5234632262973
2645,1409,68.17,2275.7143424227543
2646,1500,3385.48,1789.185290639327
2647,1546,628.73,1543.247528199352
2648,1750,616.35,452.5670165090305
2649,1528,2216.86,1639.4840439367335
2650,1426,1522.15,2184.8242997818943
2651,1729,1144.41,564.8429515359749
2652,1716,1361.6,634.3471017907505
2653,1415,3318.73,2243.6355038436277
2654,1851,0.15,-87.42676623961052
2655,1347,3596.93,2607.1956744070685
2656,1518,3286.82,1692.9487749019454
2657,1434,1343.71,2142.0525150097246
2658,1701,1226.18,714.5441982385673
2659,1605,947.57,1227.8056155046015
2660,1311,396.62,2799.6687058818306
2661,1324,1133.46,2730.164555627056
2662,1733,162.07,543.4570591498905
2663,1658,158.67,944.4425413889785
2664,1504,869.61,1767.7993982532416
2665,1654,126.54,965.8284337750647
2666,1358,3999.63,2548.384470345335
2667,1336,3825.11,2666.006878468801
2668,1621,62.06,1142.2620459602622
2669,1529,3280.13,1634.137570840212
2670,1352,4174.74,2580.4633089244626
2671,1431,1696.14,2158.0919342992884
2672,1802,67.6,174.55041548992813
2673,1733,154.43,543.4570591498905
2674,1803,42.29,169.2039423934075
2675,1333,1830.29,2682.0462977583647
2676,1743,41.99,489.9923281846786
2677,1842,0.17,-39.3085083709193
2678,1706,1135.26,687.8118327559623
2679,1747,259.39,468.60643579859425
2680,1536,54.87,1596.7122591645639
2681,1537,709.36,1591.3657860680432
2682,1700,1728.24,719.8906713350898
2683,1418,1765.3,2227.596084554064
2684,1453,590.67,2040.4695261758225
2685,1844,0.1,-50.0014545639624
2686,1810,77.94,131.77863071775937
2687,1354,2653.39,2569.7703627314195
2688,1830,1.53,24.849168787335657
2689,1544,948.06,1553.9404743923951
2690,1510,3458.55,1735.720559674115
2691,1543,821.46,1559.2869474889158
2692,1432,2897.68,2152.7454612027677
2693,1618,38.98,1158.301465249826
2694,1856,0.15,-114.15913172221553
2695,1555,2895.29,1495.1292703306608
2696,1543,652.14,1559.2869474889158
2697,1859,0.21,-130.19855101177927
2698,1651,1564.58,981.8678530646266
2699,1310,4222.56,2805.015178978352
2700,1511,3270.85,1730.3740865775935
2701,1639,605.16,1046.0255302228816
2702,1536,1816.94,1596.7122591645639
2703,1820,16.5,78.31389975254751
2704,1306,2110.8,2826.4010713644366
2705,1657,1568.27,949.789014485501
2706,1727,1152.75,575.535897729018
2707,1746,88.98,473.9529088951149
2708,1528,1357.53,1639.4840439367335
2709,1429,748.38,2168.7848804923306
2710,1606,2391.55,1222.4591424080809
2711,1319,2344.96,2756.896921109662
2712,1605,2404.26,1227.8056155046015
2713,1407,717.98,2286.4072886157974
2714,1559,578.21,1473.7433779445764
2715,1738,871.56,516.7246936672836
2716,1346,4353.87,2612.542147503589
2717,1715,259.7,639.6935748872711
2718,1603,657.42,1238.4985616976446
2719,1856,0.1,-114.15913172221553
2720,1852,0.16,-92.77323933613116
2721,1529,631.78,1634.137570840212
2722,1538,626.23,1586.0193129715208
2723,1347,422.62,2607.1956744070685
2724,1842,0.1,-39.3085083709193
2725,1418,942.75,2227.596084554064
2726,1427,3761.24,2179.4778266853737
2727,1322,1030.43,2740.857501820098
2728,1610,443.26,1201.0732500219965
2729,1456,2444.62,2024.4301068862587
2730,1318,1005.87,2762.2433942061825
2731,1655,1043.27,960.4819606785422
2732,1424,1133.48,2195.5172459749365
2733,1322,3810.53,2740.857501820098
2734,1301,4336.2,2853.1334368470425
2735,1558,1076.31,1479.089851041097
2736,1615,2304.24,1174.3408845393897
2737,1518,3046.74,1692.9487749019454
2738,1610,1916.96,1201.0732500219965
2739,1345,251.26,2617.8886206001107
2740,1612,199.7,1190.3803038289534
2741,1648,1634.1,997.9072723541904
2742,1525,2590.0,1655.5234632262973
2743,1306,2920.86,2826.4010713644366
2744,1536,347.19,1596.7122591645639
2745,1715,87.98,639.6935748872711
2746,1351,3448.01,2585.809782020983
2747,1646,2013.18,1008.6002185472335
2748,1811,338.26,126.43215762123691
2749,1459,3682.01,2008.390687596695
2750,1732,123.63,548.8035322464111
2751,1845,0.18,-55.34792766048304
2752,1800,16.68,185.24336168297123
2753,1316,3097.95,2772.9363403992247
2754,1827,7.93,40.88858807689758
2755,1752,198.81,441.8740703159874
2756,1306,1124.79,2826.4010713644366
2757,1812,277.93,121.08568452471627
2758,1411,3104.65,2265.021396229712
2759,1420,3839.68,2216.903138361022
2760,1833,1.24,8.809749497771918
2761,1826,110.01,46.235061173420036
2762,1304,894.73,2837.0940175574797
2763,1347,1541.07,2607.1956744070685
2764,1542,1477.95,1564.6334205854364
2765,1339,4348.54,2649.967459179238
2766,1741,678.36,500.6852743777199
2767,1841,0.1,-33.96203527439866
2768,1448,1370.68,2067.2018916584284
2769,1659,1432.0,939.0960682924579
2770,1644,1427.6,1019.2931647402766
2771,1431,3707.66,2158.0919342992884
2772,1628,1621.53,1104.836734284614
2773,1400,4048.73,2323.8326002914455
2774,1605,887.79,1227.8056155046015
2775,1807,177.95,147.8180500073213
2776,1857,0.15,-119.505604818738
2777,1653,208.61,971.1749068715853
2778,1504,2388.32,1767.7993982532416
2779,1325,1474.11,2724.8180825305344
2780,1632,187.85,1083.4508418985297
2781,1744,18.78,484.64585508815617
2782,1641,1514.45,1035.3325840298385
2783,1712,80.86,655.7329941768348
2784,1550,2954.16,1521.8616358132676
2785,1333,1045.12,2682.0462977583647
2786,1333,3955.85,2682.0462977583647
2787,1548,86.31,1532.554582006309
2788,1546,2881.12,1543.247528199352
2789,1517,418.61,1698.295247998466
2790,1356,1011.98,2559.0774165383773
2791,1308,4383.47,2815.7081251713944
2792,1724,322.13,591.5753170185799
2793,1655,748.38,960.4819606785422
2794,1357,3886.27,2553.7309434418567
2795,1628,166.9,1104.836734284614
2796,1446,410.46,2077.8948378514706
2797,1307,3051.12,2821.054598267916
2798,1322,4018.18,2740.857501820098
2799,1734,2.24,538.110586053368
2800,1453,1555.16,2040.4695261758225
2801,1502,3175.01,1778.4923444462838
2802,1311,4263.79,2799.6687058818306
2803,1725,421.89,586.2288439220592
2804,1600,897.06,1254.5379809872084
2805,1713,82.09,650.3865210803142
2806,1816,8.99,99.69979213863189
2807,1619,847.73,1152.9549921533053
2808,1820,10.93,78.31389975254751
2809,1635,1453.36,1067.411422608966
2810,1705,4.6,693.158305852483
2811,1421,3127.93,2211.5566652645
2812,1844,0.2,-50.0014545639624
2813,1408,3089.07,2281.060815519276
2814,1454,380.67,2035.123053079301
2815,1453,2928.79,2040.4695261758225
2816,1408,2410.54,2281.060815519276
2817,1519,1233.33,1687.6023018054238
2818,1435,985.91,2136.706041913204
2819,1549,2402.78,1527.2081089097883
2820,1721,1290.89,607.6147363081436
2821,1643,230.91,1024.6396378367972
2822,1807,24.47,147.8180500073213
2823,1725,260.94,586.2288439220592
2824,1447,896.03,2072.54836475495
2825,1631,793.26,1088.7973149950503
2826,1549,2787.21,1527.2081089097883
2827,1822,1.06,67.62095355950441
2828,1828,1.47,35.54211498037694
2829,1749,542.89,457.91348960555115
2830,1325,1468.97,2724.8180825305344
2831,1605,365.83,1227.8056155046015
2832,1856,0.26,-114.15913172221553
2833,1321,1220.85,2746.203974916619
2834,1506,3595.52,1757.1064520601994
2835,1713,1228.38,650.3865210803142
2836,1419,3754.58,2222.2496114575424
2837,1627,1050.99,1110.1832073811365
2838,1753,458.79,436.52759721946677
2839,1449,1102.36,2061.855418561907
2840,1643,6.35,1024.6396378367972
2841,1433,2442.13,2147.398988106246
2842,1737,90.82,522.0711667638061
2843,1857,1.35,-119.505604818738
2844,1809,91.05,137.12510381428
2845,1609,2405.05,1206.4197231185171
2846,1847,0.11,-66.04087385352614
2847,1657,265.84,949.789014485501
2848,1833,11.81,8.809749497771918
2849,1745,790.28,479.2993819916355
2850,1455,642.36,2029.7765799827803
2851,1328,1057.73,2708.7786632409707
2852,1818,149.36,89.0068459455888
2853,1348,1369.18,2601.849201310547
2854,1833,0.13,8.809749497771918
2855,1318,1424.9,2762.2433942061825
2856,1722,1124.45,602.268263211623
2857,1759,10.79,404.4487586403393
2858,1752,79.4,441.8740703159874
2859,1604,126.88,1233.152088601124
2860,1751,450.85,447.22054341250805
2861,1657,529.41,949.789014485501
2862,1821,43.84,72.96742665602505
2863,1519,2725.48,1687.6023018054238
2864,1501,3215.17,1783.8388175428054
2865,1820,18.08,78.31389975254751
2866,1404,3858.19,2302.44670790536
2867,1521,2756.21,1676.9093556123817
2868,1428,551.9,2174.131353588852
2869,1615,26.58,1174.3408845393897
2870,1559,361.17,1473.7433779445764
2871,1755,74.61,425.83465102642367
2872,1548,1338.12,1532.554582006309
2873,1722,156.27,602.268263211623
2874,1316,3845.08,2772.9363403992247
2875,1746,334.04,473.9529088951149
2876,1804,381.93,163.85746929688503
2877,1743,1.37,489.9923281846786
2878,1818,50.31,89.0068459455888
2879,1558,2590.24,1479.089851041097
2880,1331,4361.83,2692.739243951407
2881,1803,368.37,169.2039423934075
2882,1749,72.49,457.91348960555115
2883,1529,1909.39,1634.137570840212
2884,1658,14.16,944.4425413889785
2885,1510,2766.28,1735.720559674115
2886,1415,4028.33,2243.6355038436277
2887,1719,142.9,618.3076825011867
2888,1407,2968.29,2286.4072886157974
2889,1631,2180.22,1088.7973149950503
2890,1627,1944.37,1110.1832073811365
2891,1500,450.94,1789.185290639327
2892,1520,2236.29,1682.2558287089032
2893,1731,765.49,554.1500053429318
2894,1615,45.38,1174.3408845393897
2895,1617,1242.58,1163.6479383463484
2896,1347,3021.57,2607.1956744070685
2897,1314,1163.93,2783.629286592268
2898,1309,4378.36,2810.3616520748737
2899,1826,0.33,46.235061173420036
2900,1311,2080.78,2799.6687058818306
2901,1531,2377.35,1623.4446246471698
2902,1348,503.25,2601.849201310547
2903,1703,233.62,703.851252045526
2904,1317,2603.66,2767.589867302704
2905,1500,342.72,1789.185290639327
2906,1801,44.91,179.89688858644877
2907,1511,1455.76,1730.3740865775935
2908,1700,731.46,719.8906713350898
2909,1854,0.1,-103.46618552917425
2910,1405,1046.67,2297.1002348088396
2911,1446,2978.37,2077.8948378514706
2912,1422,2537.94,2206.2101921679796
2913,1744,335.36,484.64585508815617
2914,1658,673.22,944.4425413889785
2915,1648,188.29,997.9072723541904
2916,1714,912.66,645.0400479837917
2917,1838,0.4,-17.92261598483492
2918,1604,1646.81,1233.152088601124
2919,1603,301.96,1238.4985616976446
2920,1732,84.73,548.8035322464111
2921,1846,0.15,-60.69440075700368
2922,1339,321.89,2649.967459179238
2923,1859,0.15,-130.19855101177927
2924,1742,818.7,495.33880128119927
2925,1315,3995.57,2778.2828134957463
2926,1636,1942.8,1062.0649495124453
2927,1538,3037.58,1586.0193129715208
2928,1407,3303.08,2286.4072886157974
2929,1748,78.5,463.2599627020718
2930,1720,384.52,612.9612094046661
2931,1326,292.85,2719.471609434013
2932,1432,459.84,2152.7454612027677
2933,1745,2.78,479.2993819916355
2934,1831,93.9,19.502695690813198
2935,1506,3630.53,1757.1064520601994
2936,1726,315.6,580.8823708255386
2937,1732,625.91,548.8035322464111
2938,1427,2210.69,2179.4778266853737
2939,1826,12.3,46.235061173420036
2940,1803,131.09,169.2039423934075
2941,1741,264.4,500.6852743777199
2942,1653,1120.55,971.1749068715853
2943,1412,2833.38,2259.6749231331914
2944,1341,1669.88,2639.274512986195
2945,1722,59.07,602.268263211623
2946,1426,920.19,2184.8242997818943
2947,1332,1892.7,2687.3927708548863
2948,1436,310.49,2131.3595688166824
2949,1631,2154.64,1088.7973149950503
2950,1702,603.17,709.1977251420467
2951,1722,140.16,602.268263211623
2952,1607,48.82,1217.1126693115602
2953,1353,1823.71,2575.116835827941
2954,1450,2760.09,2056.508945465386
2955,1556,2992.16,1489.7827972341402
2956,1756,1.54,420.48817792990303
2957,1436,1718.5,2131.3595688166824
2958,1515,3502.95,1708.9881941915091
2959,1339,3349.62,2649.967459179238
2960,1610,2154.12,1201.0732500219965
2961,1839,0.09,-23.26908908135556
2962,1548,3043.9,1532.554582006309
2963,1600,2493.74,1254.5379809872084
2964,1543,2834.09,1559.2869474889158
2965,1809,140.82,137.12510381428
2966,1801,141.08,179.89688858644877
2967,1600,2659.33,1254.5379809872084
2968,1705,933.2,693.158305852483
2969,1657,1212.39,949.789014485501
2970,1658,272.8,944.4425413889785
2971,1416,923.84,2238.289030747106
2972,1753,536.79,436.52759721946677
2973,1716,932.71,634.3471017907505
2974,1501,1242.87,1783.8388175428054
2975,1615,1502.44,1174.3408845393897
2976,1756,15.61,420.48817792990303
2977,1309,280.61,2810.3616520748737
2978,1728,495.08,570.1894246324955
2979,1707,527.7,682.4653596594417
2980,1640,1843.81,1040.679057126361
2981,1710,1302.59,666.4259403698779
2982,1404,1223.11,2302.44670790536
2983,1508,3596.78,1746.4135058671573
2984,1718,1274.39,623.6541555977074
2985,1517,3503.28,1698.295247998466
2986,1506,2848.36,1757.1064520601994
2987,1546,496.02,1543.247528199352
2988,1613,446.52,1185.0338307324328
2989,1611,1479.94,1195.726776925474
2990,1847,0.27,-66.04087385352614
2991,1859,0.13,-130.19855101177927
2992,1657,174.04,949.789014485501
2993,1510,771.81,1735.720559674115
2994,1711,25.47,661.0794672733555
2995,1401,3862.13,2318.486127194924
2996,1844,0.08,-50.0014545639624
2997,1312,1151.88,2794.32223278531
2998,1646,487.73,1008.6002185472335
2999,1736,252.8,527.4176398603267
3000,1800,99.27,185.24336168297123
3001,1536,857.84,1596.7122591645639
3002,1841,0.28,-33.96203527439866
3003,1429,935.31,2168.7848804923306
3004,1428,3259.24,2174.131353588852
3005,1836,0.2,-7.229669791791821
3006,1703,1200.5,703.851252045526
3007,1746,330.89,473.9529088951149
3008,1318,3340.25,2762.2433942061825
3009,1323,1038.08,2735.5110287235766
3010,1609,226.16,1206.4197231185171
3011,1823,2.11,62.274480462983774
3012,1454,1047.84,2035.123053079301
3013,1521,536.86,1676.9093556123817
3014,1627,2039.85,1110.1832073811365
3015,1319,1108.59,2756.896921109662
3016,1551,647.14,1516.5151627167452
3017,1600,850.41,1254.5379809872084
3018,1653,155.62,971.1749068715853
3019,1811,36.6,126.43215762123691
3020,1603,525.13,1238.4985616976446
3021,1820,20.55,78.31389975254751
3022,1419,3331.88,2222.2496114575424
3023,1823,44.22,62.274480462983774
3024,1510,2738.82,1735.720559674115
3025,1418,3689.29,2227.596084554064
3026,1724,125.59,591.5753170185799
3027,1620,1510.7,1147.6085190567846
3028,1332,3677.79,2687.3927708548863
3029,1314,1023.77,2783.629286592268
3030,1852,0.12,-92.77323933613116
3031,1835,1.85,-1.883196695271181
3032,1410,4315.94,2270.3678693262336
3033,1638,388.07,1051.3720033194022
3034,1445,2400.18,2083.241310947992
3035,1607,2252.4,1217.1126693115602
3036,1803,41.01,169.2039423934075
3037,1751,51.34,447.22054341250805
3038,1341,3594.49,2639.274512986195
3039,1300,566.89,2858.479909943564
3040,1516,380.08,1703.6417210949876
3041,1416,3745.72,2238.289030747106
3042,1456,2747.32,2024.4301068862587
3043,1600,2481.32,1254.5379809872084
3044,1617,2323.12,1163.6479383463484
3045,1421,3785.68,2211.5566652645
3046,1812,220.63,121.08568452471627
3047,1515,3320.07,1708.9881941915091
3048,1802,12.85,174.55041548992813
3049,1801,446.2,179.89688858644877
3050,1633,108.95,1078.104368802009
3051,1749,202.48,457.91348960555115
3052,1404,4258.62,2302.44670790536
3053,1751,325.88,447.22054341250805
3054,1843,2.26,-44.65498146743994
3055,1800,206.57,185.24336168297123
3056,1440,3545.68,2109.973676430598
3057,1532,436.74,1618.0981515506483
3058,1332,1039.41,2687.3927708548863
3059,1532,1323.45,1618.0981515506483
3060,1601,379.62,1249.191507890686
3061,1303,4223.17,2842.4404906540003
3062,1855,0.26,-108.8126586256949
3063,1407,969.72,2286.4072886157974
3064,1442,857.34,2099.280730237556
3065,1516,2593.47,1703.6417210949876
3066,1759,8.47,404.4487586403393
3067,1324,4270.11,2730.164555627056
3068,1741,35.79,500.6852743777199
3069,1728,834.22,570.1894246324955
3070,1609,259.2,1206.4197231185171
3071,1339,972.87,2649.967459179238
3072,1420,4148.41,2216.903138361022
3073,1352,3951.68,2580.4633089244626
3074,1537,2751.64,1591.3657860680432
3075,1747,219.12,468.60643579859425
3076,1712,214.07,655.7329941768348
3077,1634,972.39,1072.7578957054884
3078,1536,3207.74,1596.7122591645639
3079,1842,0.12,-39.3085083709193
3080,1603,862.37,1238.4985616976446
3081,1317,1920.55,2767.589867302704
3082,1733,61.3,543.4570591498905
3083,1607,2130.13,1217.1126693115602
3084,1659,117.89,939.0960682924579
3085,1810,30.57,131.77863071775937
3086,1633,894.47,1078.104368802009
3087,1307,2354.94,2821.054598267916
3088,1736,441.56,527.4176398603267
3089,1627,446.8,1110.1832073811365
3090,1730,128.4,559.4964784394542
3091,1715,1169.03,639.6935748872711
3092,1733,521.62,543.4570591498905
3093,1852,0.1,-92.77323933613116
3094,1325,3091.12,2724.8180825305344
3095,1415,309.05,2243.6355038436277
3096,1607,1210.71,1217.1126693115602
3097,1621,1928.99,1142.2620459602622
3098,1550,140.31,1521.8616358132676
3099,1311,2378.38,2799.6687058818306
3100,1800,48.34,185.24336168297123
3101,1727,1042.82,575.535897729018
3102,1303,3271.89,2842.4404906540003
3103,1454,959.91,2035.123053079301
3104,1802,55.23,174.55041548992813
3105,1328,2414.34,2708.7786632409707
3106,1320,1439.74,2751.5504480131403
3107,1549,2499.52,1527.2081089097883
3108,1833,1.69,8.809749497771918
3109,1601,2509.93,1249.191507890686
3110,1514,245.6,1714.3346672880298
3111,1753,287.28,436.52759721946677
3112,1808,134.61,142.47157691080065
3113,1314,1099.56,2783.629286592268
3114,1600,2495.53,1254.5379809872084
3115,1800,13.11,185.24336168297123
3116,1339,965.42,2649.967459179238
3117,1408,1992.11,2281.060815519276
3118,1850,0.05,-82.08029314308806
3119,1520,2050.53,1682.2558287089032
3120,1551,2838.16,1516.5151627167452
3121,1358,3306.15,2548.384470345335
3122,1518,3084.09,1692.9487749019454
3123,1728,374.36,570.1894246324955
3124,1651,1615.71,981.8678530646266
3125,1720,527.8,612.9612094046661
3126,1348,1015.24,2601.849201310547
3127,1531,1415.68,1623.4446246471698
3128,1353,2243.79,2575.116835827941
3129,1343,1845.61,2628.581566793153
3130,1706,1443.53,687.8118327559623
3131,1407,49.22,2286.4072886157974
3132,1322,994.39,2740.857501820098
